name,position,company,description,linkedin_url
Wade Bolton,"Divisional Vice President, Hematology R&D",Abbott Laboratories,"Divisional VP R&D, Abbott Hematology",https://www.linkedin.com/in/wade-bolton-85213a10/
Alyssa Kwan,Vice President,California Health Professional Student Alliance (CaHPSA),"Student at University of California, Davis",https://www.linkedin.com/in/alyssa-kwan/
Michael Blaszyk,Senior Executive Vice President & Chief Financial Officer,Dignity Health,Director at Sound Physicians,https://www.linkedin.com/in/michael-blaszyk-83096435/
Erin Ackenheil,Vice President Sales,"Anthem, Inc.",Healthcare Executive,https://www.linkedin.com/in/erin-ackenheil-5a582713/
Shaun Bodington,"Vice President, New Product Development",Experian Health,Transformation in Health,https://www.linkedin.com/in/bodington/
Brad Wolfsen,Senior Vice President,bswift,Healthcare Executive & Innovator,https://www.linkedin.com/in/brad-wolfsen-5a0a96/
Jennifer Payne,Vice President of Operations,Premise Health,Executive Director at Groups: recover together.,https://www.linkedin.com/in/jenniferlynnpayne/
Shay Strachan,Vice President Strategic Partnerships & Network Development,UCSF Medical Center,Strategic Partnerships at UCSF Health,https://www.linkedin.com/in/shaystrachan/
Deepak Khuntia,"Senior Vice President, Chief Medical Officer",Varian Medical Systems,Radiation Oncologist at PCS Medical Group,https://www.linkedin.com/in/deepak-khuntia-01348410/
Elizabeth Conrady,"Vice President, Marketing - Health 2.0 San Francisco",Health 2.0,Marketing & Business Development | Healthcare,https://www.linkedin.com/in/elizabethconrady/
Anthony Barrueta,"Senior Vice President, Government Relations",Kaiser Foundation Health Plan,Government Relations Executive at Kaiser Foundation Health Plan,https://www.linkedin.com/in/anthony-barrueta-1951a67/
kelly johnson,"Vice President Patient Care Services, Chief Nursing Officer",Stanford Children's Health | Lucile Packard Children's Hospital Stanford,Clinical Associate Professor (Affiliated) at Stanford University School of Medicine,https://www.linkedin.com/in/kelly-johnson-08301810b/
Justin Ferber,Vice President & General Counsel,Omada Health,General Counsel at Omada Health,https://www.linkedin.com/in/justinferber/
Victor Valenzuela,Vice President Ministry Formation,Dignity Health,VP Ministry Formation,https://www.linkedin.com/in/victor-valenzuela-2aa67130/
Jennifer Kurkjian,"Vice President, Managed Care",Dignity Health,"""We either get success or lessons. If we learn our lessons successfully, we get both"". C. Jung",https://www.linkedin.com/in/jennifer-kurkjian-5235bba/
Murray Ross,Vice President,"Kaiser Foundation Health Plan, Inc.","Health Care Finance and Policy Expert, Kaiser Permanente",https://www.linkedin.com/in/murray-ross-7793654/
Scott Ptacnik,"Vice President, Accountable Care Operations",University Healthcare Alliance (UHA),Healthcare Strategy & Operations Executive,https://www.linkedin.com/in/scottptacnik/
Josh Raimondi,"Senior Vice President - Western Region, Medline Homecare division",Medline Industries,"Senior VP - Western Region, MEDLINE HomeCare division",https://www.linkedin.com/in/josh-raimondi-8a7a58/
Carolina Zubiri,Vice-president,Kids With Dream,Attending Stanford University,https://www.linkedin.com/in/carolina-zubiri-77771662/
Samiha Uddin,Vice President,Muslim Student Association,Student at UC Berkeley,https://www.linkedin.com/in/samiha-uddin-05484928/
Dave Jimil Morales,Founding Vice President,"Morning Sign Out, UCSC Chapter","Undergraduate Research Assistant, Hinck Lab at UCSC Biomedical Sciences Building",https://www.linkedin.com/in/davejpmorales/
Raadhika Shah,Chapter Vice President,American Medical Women's Association (AMWA),Majoring in Biological Sciences at Cal Poly San Luis Obispo,https://www.linkedin.com/in/raadhikashah/
Delia Peterson,"Vice President, Physician Services",Brown and Toland Medical Group,COO,https://www.linkedin.com/in/delia-peterson-0b9a8711/
"Elizabeth R. Carty, MSW",Executive Vice President,WelbeHealth,Expert in the Program of All-inclusive Care for the Elderly (PACE),https://www.linkedin.com/in/cartyconsulting/
Karen Hwang,"Vice President, Practice Optimization",Evolent Health,Experienced Healthcare Strategy Consultant,https://www.linkedin.com/in/karen-hwang-a3786b5/
Sherry Jennings,Vice President of CA Underwriting,Kaiser Permanente,"VP of Underwriting CA, Kaiser Permanente",https://www.linkedin.com/in/sherry-jennings-421965bb/
Yasmeen Ahmed,Organizing Director in the Office of External Affairs Vice President,Associated Students of the University of California,Organizing Director for Associated Students of the University of California (ASUC),https://www.linkedin.com/in/yasmeenahmed/
Sherie Ambrose,"Vice President,Patient Care Services/CNE",Dignity Health,VP Patient Care Services/CNE at Dignity Health,https://www.linkedin.com/in/sherie-ambrose-6a516653/
"Mike Williams, MPA/HSA",Executive Vice President,The,Emergency Medical Care Vision Creator,https://www.linkedin.com/in/theabarisgroup/
Rena Flovin,Vice President,Alliance Occupational Medicine,"Work injuries, respiratory testing, DMV physicals, drug screenings, EHS and employer services.",https://www.linkedin.com/in/rena-flovin-3a10a08/
Jib Martens,Vice President Business Development,"PSYCHeANALYTICS, Inc.",Growth Driven Entrepreneur and Business Developer,https://www.linkedin.com/in/jibmartens/
Rahul Joglekar,"Vice President | Head of Strategy, Provider Division","Truven Health Analytics, an IBM Company",Strategy Head | Provider business of IBM Watson Health,https://www.linkedin.com/in/rahul-joglekar-9991567/
George Stemerman,"Vice President, Taft Hartley Services",Manning & Napier,Director at Burd Health,https://www.linkedin.com/in/george-stemerman-4338439/
"Cathy O'Brien, RN, CHC",Vice President Quality and Patient Safety (Interim),Alameda Health System,"Director, Accreditation and Patient Safety",https://www.linkedin.com/in/cathyobrien/
"Erin M. Faverty, MA COML","Vice President, Customer Success",LeaveLogic,"VP, Customer Success at LeaveLogic",https://www.linkedin.com/in/erinmfaverty/
Duncan Ross,"Vice President and General Manager, Specialty Benefits",Blue Shield of California,Experienced Health Care and Management Executive,https://www.linkedin.com/in/duncan-ross-875511/
Ruth Kenzelmann,Vice President of Employee Assistance Programs and WorkLife Services,Optum,VP of Employee Assistance Programs and WorkLife Services at UnitedHealth Group,https://www.linkedin.com/in/ruthkenzelmann/
Yen X Tran,Executive Vice President,Empire Auto Body Parts,Blood Transfusion Lab Tech at Stanford Hospital,https://www.linkedin.com/in/yen-x-tran-70b76323/
Lynn Messick,"Vice President, Strategic Accounts",Change Healthcare,"Surpassing Patient Care, Cost Reduction & Revenue Goals Effectively & Efficiently, Change Healthcare",https://www.linkedin.com/in/lynnmessick/
Elaine Cheng,"Outreach of Assistant Director, Office of Executive Vice President",Associated Students of the University of California,Pharmacy Technician Trainee at CVS Pharmacy,https://www.linkedin.com/in/elaine-cheng-950283112/
Melissa Johnson,Assistant Medical Group Administrator (Vice President of Strategy and Operations),Kaiser Permanente,"Senior Healthcare Leader, Kaiser Permanente",https://www.linkedin.com/in/melissa-johnson/
Julie Stoss,Vice President Government Relations,Kaiser Foundation Health Plan,--,https://www.linkedin.com/in/julie-stoss-17a99490/
Martha Lauderdale,"Vice President- Anesthesia, Diagnostic Imaging, Lab and Pharmacy Service Line",Sutter Health - Palo Alto Medical Foundation,Transforming healthcare operations through engaged teams; aligned goals; and innovative problem solving.,https://www.linkedin.com/in/martha-lauderdale-a7260b10/
Pamela Brotherton-Sedano,"Vice President, Patient Safety/ Corporate Compliance Officer / Operations",O'CONNOR HOSPITAL / VERITY HEALTHCARE / DAUGHTERS OF CHARITY HEALTH SYSTEM,Corporate Compliance | Investigations | Risk Management | Social Responsibility | Operations,https://www.linkedin.com/in/pamelabrothertonsedano/
Ngan Vo,Vice President of Leadership and Finance,Culturally Focused Clubs Council,Cashier at Arguello Super Market,https://www.linkedin.com/in/ngankvo/
Sue Currie,Senior Vice President,Health Interactions,,https://www.linkedin.com/in/sue-currie-44526ba/
Ellen Zoschak,"Vice President, Performance Improvement Consulting Practice Leader",Truven Health Analytics (The Healthcare Business of Thomson Reuters is now Truven Health Analytics.),Innovative Healthcare Consulting Executive,https://www.linkedin.com/in/ellenzoschak/
"William To, OD ABOC",Executive Vice President,SOLutioN,Doctor of Optometry,https://www.linkedin.com/in/willto/
"Stephenie Fenton-Wilhelm, JD, ARM-E, CPHRM",Vice President of Consulting and Marketing Operations,The Risk Authority Stanford,Director of Risk Management Consulting at Stanford Health Care,https://www.linkedin.com/in/stepheniefenton/
Anna Gill,Vice President,"Aetna/Coventry Health Care, Inc.","Head of Human Resources, Service Operations at Aetna, Inc.",https://www.linkedin.com/in/annagill/
Stephanie Chen,Vice President,AACN Tri-Valley Chapter,Clinical Manager-Interventional Services at El Camino Hospital,https://www.linkedin.com/in/stephanie-chen-51a7436a/
Dana Orquiza,Assistant Vice President of Risk Management,The Risk Authority at Stanford,"Director, Risk Management at Stanford University Medical Center",https://www.linkedin.com/in/dana-orquiza-a368556/
Mitch Cohen,Senior Vice President & General Counsel,"CEP America, LLC / MedAmerica, Inc.",Healthcare Legal Executive ‰ÓâGeneral Counsel,https://www.linkedin.com/in/mitch-cohen-39228a4/
Scott Fuller,"Vice President, Employee & Labor Relations",Dignity Health,"VP, Employee & Labor Relations at Dignity Health",https://www.linkedin.com/in/scott-fuller-7182754/
Norma Avila,Executive Admin Coordinator - Vice President of Primary Care/Directors of Operations,Stanford Health Care,Exectutive Administrative Coordinator at Stanford Health Care,https://www.linkedin.com/in/norma-avila-41994310/
Diane Testa,Vice President of Sales and Marketing,Crossroads Home Health & Hospice,VP of Sales & Marketing for Crossroads Home Health and Hospice,https://www.linkedin.com/in/diane-testa-93914911/
Steven Schlossberg,Vice President and Chief Medical Officer,Impact Advisors,VP and CMIO John Muir Health,https://www.linkedin.com/in/steven-schlossberg-0689878a/
Maribel Gutierrez,"Director of Student Affairs, Board Vice President (Part-Time)","METAS, Inc. (Non-Profit)",Manager of Business Operations,https://www.linkedin.com/in/maribel-gutierrez-510375a5/
Steven Scott,VIce President Account Management,Trinity Management Services,Revenue Cycle Manager,https://www.linkedin.com/in/steven-scott-18b35912/
Sean Sullivan,Vice President,veriHealth Inc.,Healthcare Professional,https://www.linkedin.com/in/sean-sullivan-316a381/
Rex Cherng,Vice President,Arbor Solution - Medical,Building a global Telehealth Eco system,https://www.linkedin.com/in/rex-cherng-b205b526/
Julie Richards,Senior Vice President Finance & Administration,Freed Associates,,https://www.linkedin.com/in/julie-richards-4743931/
Mary Obot,Regional Vice President,Stericycle Communication Solutions,Healthcare Communications Consultant at Stericycle Communication Solutions,https://www.linkedin.com/in/mary-obot-692aa229/
Molly McGlynn Knoderer,Founder/ Vice President of Business Development,Legacy Concierge Services,Founder at Legacy Concierge Services,https://www.linkedin.com/in/molly-mcglynn-knoderer-27608210/
Karen Saylors,"Vice President, Field Research",Metabiota,"VP, Field Research",https://www.linkedin.com/in/karen-saylors-b8aa683/
Deb Friedman,Senior Vice President Operations Finance,Rockport Healthcare Services,Financial Operations,https://www.linkedin.com/in/deb-friedman-16a11548/
Lior Molvin,Vice President for Technologists,ISCT ‰ÛÒ International Society for Computed Tomography,Radiologic Technologist Coordinator for CT Protocols and Educational Development at Stanford Healthcare.,https://www.linkedin.com/in/lior-molvin-92703140/
"Erin Hallett PT, DPT, NCS",Vice President and Cofounder,No Limits Collaborative,Physical Therapist,https://www.linkedin.com/in/erin-hallett-pt-dpt-ncs-27547b23/
Sheila Pederson,Vice President Revenue Cycle Trident West,Diagnistic Laboratories and Radiology,Experienced Health Care Revenue Cycle Management,https://www.linkedin.com/in/sheila-pederson-3747938/
Olivia Uhley,Service Vice President,"Kappa Gamma Delta, UC Berkeley",Research Interviewer at RTI International,https://www.linkedin.com/in/olivia-uhley-68894585/
Bruce Davis,Vice President Operations,VITAS Healthcare,General Manager at Vitas,https://www.linkedin.com/in/bruce-davis-54220914/
"Ben Wilson, MBA, MPH","Vice President Business Development, Healthcare (Consultant)",CloudPost Networks,"Digital Health Business Development, Strategy and Alliances",https://www.linkedin.com/in/bencwilson/
Yasmin Hadian,Vice President,Sigma Sigma Phi National Honors Fraternity - Tau Chapter,Medical Student at Touro University California,https://www.linkedin.com/in/yasmin-hadian-46431328/
Tom Stucke,Vice President Public Sector,Netsmart Technologies,VP Public Sector at Netsmart Technologies,https://www.linkedin.com/in/tom-stucke-5561274/
Kathleen Murren,Vice President,Freed Associates,Healthcare Information Technology Consultant,https://www.linkedin.com/in/kmurren/
Lisa Chalmers,Vice President Finance,American Medical Response,Director of Finance at American Medical Response,https://www.linkedin.com/in/lisa-chalmers-024a731a/
John Heverly,Vice President Of Business Development,Pertexa Medical Technologies,SVP Business Development,https://www.linkedin.com/in/john-heverly-7542a45/
Alexander Baskoro,Vice President of Programming,"Phi Delta Epsilon, CA Iota",Aspiring Physician,https://www.linkedin.com/in/alexander-baskoro-46a547115/
Jennifer Bayard,Senior Vice President Clinical Operations,Carlton Senior Living,--,https://www.linkedin.com/in/jennifer-bayard-b6071010b/
kun Wang,Vice President,Department of Scholar Affairs ACSSS Board (2014-2015),visiting scholar at Stanford Hospital & Clinics,https://www.linkedin.com/in/kun-wang-8254b2a0/
Ruidan Ma,"Chapter President,Vice President, Immediate Past President",American Student Dental Association,DDS Candidate at University of the Pacific,https://www.linkedin.com/in/ruidan-ma-8b411a73/
Chris McMahon,Vice President,Bay Area Surgical Management,--,https://www.linkedin.com/in/chris-mcmahon-b8223343/
"Melissa ""Missy"" Ring","Vice President of Quality, Education, & Compliance",Hospice of the East Bay,"VP of Quality, Education, and Compliance",https://www.linkedin.com/in/melissa-missy-ring-a8175931/
"Melissa Ko, DC",Vice President of Sales and Marketing,NetErgonomics,Doctor of Chiropractic at Sycamore Valley Chiropractic,https://www.linkedin.com/in/melissa-ko-dc-240a041a/
"Liz Camino-Byers DDS, ret.",Board of Directors Santa Rosa Community Health Centers (Past Vice President),South West Community Health Center,Board of Directors Santa Rosa Community Health Centers,https://www.linkedin.com/in/liz-camino-byers-dds-ret-637a3111/
Yashodhan Mirashi,Club Vice President,AID India,"Student at University of California, Berkeley",https://www.linkedin.com/in/yashodhan-mirashi-534387128/
Steven Kessler,Vice President Sales Medical Device,Vital Enterprises,Vital Enterprises,https://www.linkedin.com/in/steven-kessler-a071927/
Emily Chi,Vice President of Leadership,Alpha Phi Omega National Service Fraternity,"Undergraduate Researcher at Marshall and Elgin Laboratories, Spanish and Mandarin Interpreter",https://www.linkedin.com/in/emily-chi-b46075a6/
Marika Geron,"Co-founder, Vice President",Hera's Helping Hands,"Group Exercise Instructor at California State University, East Bay",https://www.linkedin.com/in/marikageron/
"Justin Y. Puckett, CPA","Vice President, genKP",Kaiser Permanente,Finance Fellow - Financial Planning,https://www.linkedin.com/in/justin-y-puckett-cpa-6a400126/
Lahari Kuchibhotla,Vice President of Finance,Global Medical Brigades,"Undergraduate Student at University of California, Riverside",https://www.linkedin.com/in/lahari-kuchibhotla-9ba73511b/
Scott Evans,Vice President,San Carlos Management Company,Executive Director at San Carlos Development Corp,https://www.linkedin.com/in/scott-evans-8bb05832/
"Keith Chamberlin, MD, MBA","President, Board of Directors",Meritage ACO,"Chairman of the Board, Meritage ACO",https://www.linkedin.com/in/keith-chamberlin-md-mba-1310a017/
Delmo Della-Dora,Vice President for Programs,"League of Women Voters, Eden Area",Hospital Board Trustee at St. Rose Hospital,https://www.linkedin.com/in/delmo-della-dora-17b1bb14/
"Roberta Himebaugh, MBA, SFHM",Senior Vice President,TeamHealth Acute Care Services,Healthcare Executive,https://www.linkedin.com/in/robertahimebaugh/
"Sonny Vukic, MBA, PT","Sr. Vice President, Operations and Patient Experience",Kids Care Dental,"Sr. VP, Operations and Patient Experience at Kids Care Dental & Orthodontics",https://www.linkedin.com/in/sonnyvukic/
Steve Gonzalez,"Founding Team Member ‰ª_ Vice President, Growth",PokitDok,"Operations, Product, and Growth Leader",https://www.linkedin.com/in/stevegonzalez/
"Ty Conner, JD, CTP",,,Vice President and Treasurer at Verity Health System,https://www.linkedin.com/in/thconner/
Markham Miller,Senior Vice President,Saint Francis Foundation,Senior Vice-President at Saint Francis Foundation,https://www.linkedin.com/in/markham-miller-84b88210/
Maria Clara Silva,Vice President Of Strategic Planning,American Red Cross Association,Research Intern at Kay Lab,https://www.linkedin.com/in/maria-clara-silva-782989138/
Alyssa Tubera,Vice President,Independence Greenhouse Club,Sales Associate at Paris Baguette America,https://www.linkedin.com/in/alyssa-tubera-4a9a70121/
"Dr Joe Scull DC, CCSP",Vice President,"The Aviron Group ,LLC",Owner Scull Sports and Family Chiropractic,https://www.linkedin.com/in/dr-joe-scull-dc-ccsp-b6b6363a/
Jeannee Parker Martin,"Vice Chairman & Principal, Board of Managers","The Corridor Group Holdings, LLC",President & CEO at LeadingAge California,https://www.linkedin.com/in/jeannee-parker-martin-589a18b/
Nesreen Albanna,Vice President,Pre-Physician Assistant club,"Service Specialist at 1st United Credit Union, Microbiology Lab Intern",https://www.linkedin.com/in/nesreen-albanna-882ba08b/
"Bianca L. Gonzalez, PhD, NP, RN","Co-Founder, Vice President of Operations",TrueCare24,"Co-Founder, Head of Operations at TrueCare24 | 500 Startups",https://www.linkedin.com/in/bianca-l-gonzalez-phd-np-rn-4323593a/
Danuel Singer,"Vice President, Facility Services",Good Samaritan Hospital,,https://www.linkedin.com/in/danuel-singer-0175a149/
Kurt Merrick,Vice President,Kaiser Permanente,at Kaiser Permanente,https://www.linkedin.com/in/kurt-merrick-bbb8145/
Celeste Kim,Vice President,Physical Therapy Club,Undergraduate Student at University of the Pacific,https://www.linkedin.com/in/celeste-kim-57a45288/
Sumedha Niranjan,"Vice President, Marketing - Silicon Valley chapter",Health 2.0,Healthcare Professional - Seeking Opportunities in Healthcare Innovation and Strategy,https://www.linkedin.com/in/sumedhaniranjan/
Cynthia Ross,"Assistant Vice President, Communication & Resolution",The Risk Authority Stanford,"Assistant Vice President, Communication and Resolution",https://www.linkedin.com/in/cynthia-ross-975b194/
"William Isenberg, MD, PhD",,,Vice President--Patient Safety at Sutter Health,https://www.linkedin.com/in/william-isenberg-md-phd-88485644/
Kelly Miller,"Executive Vice President, Business Development",Visiting Angels Home Care Services,Visiting Angels Homecare,https://www.linkedin.com/in/kelly-miller-10aa78b/
Ellen Gallagher Parsons,Vice President,Chancellor Consulting Group,Principal at Chancellor Consulting Group,https://www.linkedin.com/in/ellen-gallagher-parsons-b24ba218/
Bradford Leaser,,,Vice President of Business Development and Operations at Inspired Senior Living Options,https://www.linkedin.com/in/bradford-leaser-091b9a96/
"Vanessa Valerio, RN,CMC","Vice President & Chief Operating Officer, Patient Care","Care Indeed, Inc","VP, Chief Operating Officer (NOW HIRING!)",https://www.linkedin.com/in/vanessavaleriorn/
Greg Souza,Vice President Human Resources,Lucile Packard Children's Hospital,Vice President & Chief Human Resources Officer at Lucile Packard Children's Hospital,https://www.linkedin.com/in/greg-souza-76164ab/
Gene Lennon,,,Vice President at Campbell California AARP Chapter 5151,https://www.linkedin.com/in/genelennon/
Krishna A.,Vice President,Tino Cancer Society,"Student, Dancer, Aspiring Physician",https://www.linkedin.com/in/krishna-adhvaryu/
Jonathan Hart,Senior Vice President,"Jonathan Lindsey and Associates, Inc","Principal at JLA, Inc",https://www.linkedin.com/in/jhartjla/
Eric Williams,,,Vice President of Data Science & Analytics at Omada Health,https://www.linkedin.com/in/sciencethedata/
Kami Timm,,,"Interim, Vice President of Mission Integration at Queen of the Valley Medical Center",https://www.linkedin.com/in/kami-timm-478ab712/
Victor Meinke,Vice President and CFO,Jewish Senior Living Group,Hospital & Health Care Professional,https://www.linkedin.com/in/victor-meinke-6a63a633/
Dan Dwyer,,,"Regional Vice President, Northern California and VP Mission Integration at Queen of the Valley Regional Medical Center",https://www.linkedin.com/in/dan-dwyer-5923a880/
Tom Baker,Vice President,Falck Northern California,"Vice President at Falck Northern California, Commissioner at City of San Leandro Planning Commission",https://www.linkedin.com/in/tom-baker-860481a1/
James Pierson,,,Vice President of Operations at Medic Ambulance Service,https://www.linkedin.com/in/james-pierson-58397729/
audrey roslin green,,,Senior Vice President at US Nursing Corporation,https://www.linkedin.com/in/audrey-roslin-green-68127758/
"Albert Chan, MD","Vice President, Chief of Digital Patient Experience",Sutter Health,Digital Health & Patient Experience Transformation and Implementation at Scale,https://www.linkedin.com/in/albertschan/
"Robert Lieberson, MD, FAANS",Vice President of Spine and Telemedicine,World Class Healthcare,Attending Neurosurgeon,https://www.linkedin.com/in/lieberson/
Serena Ngan,Vice President,Cupertino Future Business Leaders of America (FBLA),"Research and Lab Assistant, Resident Advisor, and Medical Mission coordinator",https://www.linkedin.com/in/serena-ngan-4574538a/
Bob Redlo,"Vice President of Patient Relations, Labor Relations and Workforce Development",Doctors Medical Center,"VP of Patient Relations, Labor Relations and Workforce Development at Doctors Medical Center - San Pablo",https://www.linkedin.com/in/bob-redlo-60504869/
Meg Freitag,Content Director,Insight Exchange Network,,https://www.linkedin.com/in/megfreitag/
Carlos Rodarte,Founder & Managing Director,Volar Health,,https://www.linkedin.com/in/carlosrodarte/
Rochelle Pleskow,"Director, Board of Directors",eWellness Health Corporation,,https://www.linkedin.com/in/rochellejpleskow/
Robert Mittendorff,Partner,Norwest Venture Partners,,https://www.linkedin.com/in/robertmittendorffmd/
Arlen Meyers,President & CEO,Society of Physician Entrepreneurs,,https://www.linkedin.com/in/ameyers/
Jeffrey J. Welser,Vice President & Lab Director,IBM Research,,https://www.linkedin.com/in/jeffrey-welser-062b86/
Sameer Badlani,Chief Health Information Officer & VP,Sutter Health,,https://www.linkedin.com/in/sameerbadlanimd/
John P. Driscoll,CEO,CareCentrix,,https://www.linkedin.com/in/john-driscoll-357b852/
Keith Saunders,CEO,FHAS,,https://www.linkedin.com/in/keith-saunders-44b64012b/
Andrew Witchger,CTO,FHAS,,https://www.linkedin.com/in/andrewwitchger/
Pierre-Alexandre Fournier,CEO,Hexoskin,,https://www.linkedin.com/in/pafournier/
Fabien Beckers,CEO,Arterys,,https://www.linkedin.com/in/fabien-beckers-0a026b/
Dale C. Van Demark,Partner,McDermott Will & Emery LLP,,https://www.linkedin.com/in/dalevandemark/
Jeffrey Benabio,Physician Director of Healthcare Transformation,Kaiser Permanente,,https://www.linkedin.com/in/jeffreybenabiomd/
John Sotos,Chief Medical Officer,Intel Health & Life Sciences,,https://www.linkedin.com/in/john-sotos-138a41107/
Lauren Driscoll,Principal & Senior Advisor,Leavitt Partners,,https://www.linkedin.com/in/lauren-driscoll-95644416/
Jennifer Geetter,Partner,McDermott Will & Emery LLP,,https://www.linkedin.com/in/jennifer-geetter-6107406/
Victor Chapela,CEO,Suggestic,,https://www.linkedin.com/in/chapela/
Nick Tatonetti,Herbert Irving Assistant Professor of Biomedical Informatics,Columbia University,,https://www.linkedin.com/in/nicholas-tatonetti-b911065/
Michael Nova,Chief Innovation Officer,Pathway Genomics,,https://www.linkedin.com/in/michael-nova-827677/
