name,position,company,description,linkedin_url
Atul Shingala,,,Vice President Total Rewards,https://www.linkedin.com/in/atul-shingala-9a60bb5
Marian DeGroot,,,"Vice-President, Human Resources",https://www.linkedin.com/in/marian-degroot-baaa0618
Mary Starr,,,"Vice President, Member Care",https://www.linkedin.com/in/maryastarr
Don Hollensbe,,,Vice President of National Accounts,https://www.linkedin.com/in/donhollensbe
"Patrick Durkin, FACHE",,,"Vice President, Ambulatory Services",https://www.linkedin.com/in/patrick-durkin-fache-3726371
Gina Murillo,,,Vice President of Managed Care,https://www.linkedin.com/in/gina-murillo-64a24b35
Terrance Aikerson,,,"Vice President, Managed Care",https://www.linkedin.com/in/terrance-aikerson-9b899520
Debra McElroy,,,"Vice President, Practice Development",https://www.linkedin.com/in/debra-mcelroy-a2b56a12
Corey Kaplan,,,Vice President of Business Development,https://www.linkedin.com/in/corey-kaplan-786ab7a
Mohamad AlMasri,,,,https://www.linkedin.com/in/mohamad-almasri-8382a08
Tom Jakacki,,,Vice President of Business Development,https://www.linkedin.com/in/tom-jakacki-b5681a8
Tim Gearhart,,,Vice President of Clinic Operations,https://www.linkedin.com/in/tim-gearhart-20250a19
Pat Walter,,,Vice President of Clinical Operations,https://www.linkedin.com/in/pat-walter-65539812
Paul Crockett,,,Regional Vice President of Operations,https://www.linkedin.com/in/paul-crockett-01326536
Eric Littauer,,,"Vice President, Account Management",https://www.linkedin.com/in/ericlittauer
Brianna English,,,Associate Vice President at Sg2,https://www.linkedin.com/in/briannaenglish
Ana-Maria Nicolau,,,Vice President at Accretive Health,https://www.linkedin.com/in/ana-maria-nicolau-07217b1
Neidi Mack,,,Vice President Ancillary Service,https://www.linkedin.com/in/neidi-mack-66ab5016
Sandra Tartol,,,"Vice President, Operations",https://www.linkedin.com/in/sandra-tartol-02aaab5
Mike Jarotkiewicz,,,"Vice President, Network Development",https://www.linkedin.com/in/mike-jarotkiewicz-0065811
Susan McDonnell,,,"Vice President, Strategic Solutions",https://www.linkedin.com/in/susan-mcdonnell-9a55459
Rebecca Wright,,,Vice President of Strategic Planning,https://www.linkedin.com/in/rebecca-wright-55b56156
Sheila Loop,,,"Vice President, Corporate Counsel",https://www.linkedin.com/in/sheilaloop
Cary Crawford,,,Vice President of Senior Care,https://www.linkedin.com/in/cary-crawford-a2b2ba17
Kerry Abbott,,,Vice President and Senior Consultant,https://www.linkedin.com/in/kerry-abbott-0a034037
Gary Skiba,,,Vice President Professional Services,https://www.linkedin.com/in/garyskiba
Melissa Vogelman,,,"Vice President, National Accounts",https://www.linkedin.com/in/melissa-vogelman-88838a15
"Leslie E. Kolb, RN, BSN, MBA",,,Vice President of Science and Practice,https://www.linkedin.com/in/lkolb1
Justin Gernot,,,"Vice President, Business Development at Healthbox",https://www.linkedin.com/in/justingernot
Gaile Omori,,,Vice President Human Resources at Athletico,https://www.linkedin.com/in/gaileomori
Liezl Tolentino,,,Vice President of Human Resources at Enlivant,https://www.linkedin.com/in/liezltolentino
Frank Ventrella,,,Vice President of Business Development at MedPro,https://www.linkedin.com/in/frank-ventrella-aa11683
Carol Zindler,,,"Vice President, Client Experience at caremerge",https://www.linkedin.com/in/carol-zindler-240a51a
Jason Wendt,,,Vice President of Information Technology at Athletico,https://www.linkedin.com/in/jwendt
David J. Wikaryasz,,,Vice President of Business Development at McKesson,https://www.linkedin.com/in/dwikaryasz
ROBERT VAN GILDER,,,Vice President Finance and Controller at Retrofit,https://www.linkedin.com/in/robertvangilder
"Kevin Richardson, PT, MPT",,,Vice President of Clinical Operations at Athletico,https://www.linkedin.com/in/kevinrichardsonpt
Danielle Robinson,,,"Vice-President, Marketing and Communications VillageMD",https://www.linkedin.com/in/daniellerobinson4
Jordan Taggart,,,"Vice President, Business Development at Lumeris",https://www.linkedin.com/in/jordantaggart
David Murphy,,,"Vice President, Client Relations at Sg2",https://www.linkedin.com/in/davidmurphyinchicago
Dianne Schuetz,,,"Vice President, Business Initiatives at RGAx",https://www.linkedin.com/in/dianneschuetz
Shane Ramsey,,,"Vice President of Sales, Americas at ImageMoverMD",https://www.linkedin.com/in/shane-ramsey-9969445
John Travers,,,Vice President Product Management at Intalere,https://www.linkedin.com/in/john-travers-b04193b4
Howard Slutsky,,,"Sr. Vice President, Operations at Progenity",https://www.linkedin.com/in/howard-slutsky-2b1b5b10
"Jason Park, PMP",,,Vice President of Client Services at ADP,https://www.linkedin.com/in/jpark12345
Steve Leibforth,,,"Vice President, Solutions Consulting at Healthgrades",https://www.linkedin.com/in/sleibforth
Joanne Beck,,,Vice President Network Management at UnitedHealthcare,https://www.linkedin.com/in/joannembeck
Kristen McCoy,,,Vice President Clinical Operations at Eversight,https://www.linkedin.com/in/kristen-mccoy-13955ba
Peter Norton,,,"Vice President, Client Management at OptumRx",https://www.linkedin.com/in/peterhnorton
Dave Monreal,,,"Vice President National Sales, Optum",https://www.linkedin.com/in/dave-monreal-4638535
Taylor Jamieson Cosentine,,,Vice President Strategic Accounts at AmerisourceBergen,https://www.linkedin.com/in/taylor-jamieson-cosentine-5a024818
Steven Gottshall,,,"Vice President, Business Development at Sg2",https://www.linkedin.com/in/steven-gottshall-4394b0
Jeannine (Adams) Phillips,,,"Vice President, Client Relations at Sg2",https://www.linkedin.com/in/jeannine-adams-phillips-70b4903
Sue Hall,,,"Vice President, Network Management at Aetna",https://www.linkedin.com/in/sue-hall-1437061
Heather Keena,,,Vice President at Senior Lifestyle Corporation,https://www.linkedin.com/in/heather-keena-1844b3
Kirstin Baum Sumner,,,"Vice President, Legal Operations at Brookdale",https://www.linkedin.com/in/kirstin-baum-sumner-0883527
Sam Taurina,,,"Vice President, Client Relations at Sg2",https://www.linkedin.com/in/samtaurina
Jim Jacobsohn,,,"Vice President, Strategic Analytics at Sg2",https://www.linkedin.com/in/jim-jacobsohn-8b97898
Kelly McNulty,,,"Vice President, Client Services at EnvisionRx",https://www.linkedin.com/in/kelly-mcnulty-b122572
Neile Litton,,,"Vice President, Account Management at ActiveHealth Management",https://www.linkedin.com/in/neile-litton-53462125
John Argiris,,,Vice President - Global Tax at Stericycle,https://www.linkedin.com/in/john-argiris-3a800821
Kim Reed,,,"Vice President, Information Services and Products",https://www.linkedin.com/in/kim-reed-6554391
David McKeehan,,,"Vice President, Oncology Solutions at MedAssets",https://www.linkedin.com/in/mckeehandavid
Steven Neff,,,Vice President/Founding Partner at BidMed,https://www.linkedin.com/in/steven-neff-85243821
Doug Clayton,,,"Vice-President, Business Development at Sg2",https://www.linkedin.com/in/doug-clayton-58aab768
Jim Neubauer,,,"Vice President, Health Systems at Cardinal Health",https://www.linkedin.com/in/jim-neubauer-ba085b13
Aaron Schwartz,,,"Vice President, Product Development at Sg2",https://www.linkedin.com/in/aaronschwartz34
Jennifer Graves,,,"Vice President, Key Accounts at BioIQ",https://www.linkedin.com/in/jennifer-graves-3906494
Pam Eulberg,,,Vice President at Residential Home Health,https://www.linkedin.com/in/pam-eulberg-9363918
"Donald T. Mon, PhD",,,"Vice President, Practice Leadership at AHIMA",https://www.linkedin.com/in/donald-t-mon-phd-b2a568
Erika Johnson,,,"Vice President, Strategic Research, UHC",https://www.linkedin.com/in/erika-johnson-5335a260
Jim Morozink,,,National Vice President MCR at UnitedHealthcare,https://www.linkedin.com/in/jim-morozink-83b707b6
"David E. Hardman, MBA",,,"Vice President Sales, East at PSG",https://www.linkedin.com/in/davidehardmanmba
Erin Stieber,,,Senior Vice President Finance at R1 RCM,https://www.linkedin.com/in/erin-stieber
Michael Tatelbame,,,Vice President Human Resources at Villa Healthcare,https://www.linkedin.com/in/michael-tatelbame-2819507
Suzanne Erickson,,,"Vice President, Human Resources at Hollister Incorporated",https://www.linkedin.com/in/suzanne-erickson-8432b08
Diahn Harrison,,,Regional Vice President of Operations at Belmont Village,https://www.linkedin.com/in/diahn-harrison-9240969
Bruce Peterson,,,"Vice President, Sales-Midwest at Canary Health",https://www.linkedin.com/in/brucepeterson
Jackie Nelson,,,"Vice President, Marketing & Sales in Healthcare Industry",https://www.linkedin.com/in/jackienelson
Steve Martin,,,Senior Vice President Sales at Emmi Solutions,https://www.linkedin.com/in/steve-martin-58056a75
Jon Hanessian,,,Vice President Partner Development at Evolent Health,https://www.linkedin.com/in/jon-hanessian-2157a
Bonnie Lai,,,"Vice President, Pharmacy Solutions at Procured Health",https://www.linkedin.com/in/bonnieelai
Jim Martin,,,Vice President of Security & Compliance at Maestro Health,https://www.linkedin.com/in/jericmartin
"Scott Reid, FACHE",,,Regional Vice President of Operations at Radiology Partners,https://www.linkedin.com/in/scottmreid22
Tom Kartheiser,,,Vice President - Symphony Support at Ascension Health,https://www.linkedin.com/in/tom-kartheiser-6895a44
"Robyn Parker, MPH",,,Vice President of Network Development at Presence Health,https://www.linkedin.com/in/robyn-parker-mph-74b09b6
Aaryn Pure,,,Regional Vice President Sales at Livongo Health,https://www.linkedin.com/in/aaryn-pure-4639b020
Michael Cole,,,Vice President-Health Plans at Quest Diagnostics,https://www.linkedin.com/in/michaelgcole
Scott Madel,,,Vice President of Business Development at Genova Diagnostics,https://www.linkedin.com/in/scott-madel-73251912
"Kathleen Ferket, APRN-BC, MSN, RLC",,,"Vice President, Care Continuum at AMITA Health",https://www.linkedin.com/in/kathleen-ferket-aprn-bc-msn-rlc-054245a
Anja B\xc3\xa4tzing Lowman,,,"Vice President, Operations Management at Cardinal Health",https://www.linkedin.com/in/anjalowman
Nick Rave,,,Vice President of Operations at Northwestern Memorial Hospital,https://www.linkedin.com/in/nick-rave-87352b
Dipti Thakkar,,,Vice President of Business Development at VNA Healthtrends,https://www.linkedin.com/in/dipti-thakkar-1113a63
Garrett Jones,,,"Associate Director, Value-Based Care at OptumInsight",https://www.linkedin.com/in/garrett-jones-a5273b4
Randy Oles,,,"Vice President, Support Services at Palos Health",https://www.linkedin.com/in/randy-oles-1a132a20
Brian Foy,,,Vice President Product Development at Q-Centrix,https://www.linkedin.com/in/foybj
Carlos Urrea,,,Vice President Medical Affairs at Hill-Rom,https://www.linkedin.com/in/carlos-urrea-3a852a4
Carmine Di Cicco,,,Vice President of Strategic Partnerships at ARAMARK Healthcare,https://www.linkedin.com/in/carminedicicco
Jodi Despoy,,,Senior Vice President of Operations at HealthPRO/Heritage,https://www.linkedin.com/in/jodi-despoy-41ab9a140
Kate Harper,,,"Vice President, Revenue Integrity, Accretive Health",https://www.linkedin.com/in/kate-harper-453a9781
Mike Shepherd,,,"Vice President, Marketing and Communications - Franciscan Alliance",https://www.linkedin.com/in/mike-shepherd-46a39512
Marty Mann,,,Vice President - Strategic Partnerships - Kindred Healthcare,https://www.linkedin.com/in/marty-mann-a493a24
Marsha Liu,,,Vice President of Operational Finance at Accretive Health,https://www.linkedin.com/in/marsha-liu-59a1bb1
Kristi Harris,,,Vice President of Customer Success at CellTrak Technologies,https://www.linkedin.com/in/kristinafharris
Gail Vuckovich,,,Vice President Network Management at Family Health Network,https://www.linkedin.com/in/gail-vuckovich-238aa51
Bob Werdan,,,"Vice President, Marketing and Sales at Presbyterian Homes",https://www.linkedin.com/in/bob-werdan-16609714
Linda Proctor,,,"Vice President, Compensation and Benefits at Option Care",https://www.linkedin.com/in/lindaproctor2017
Sallie Hazelrigg,,,"System Vice President, Foundation at Presence Health",https://www.linkedin.com/in/sallie-hazelrigg-0b29447
Chris Cistulli,,,"Vice President, Business Development at Remedy Partners",https://www.linkedin.com/in/chris-cistulli-19887a1
"Thomas J. Dohm, FACHE",,,Vice President at Morris Hospital and Healthcare Centers,https://www.linkedin.com/in/thomasjdohm
Barbara Bartosch,,,Vice President of Client Services at Upfront Healthcare Services,https://www.linkedin.com/in/barbara-bartosch-5918b97
Traci Bernthal,,,Vice President of Financial Planning at PrimeHealth Group,https://www.linkedin.com/in/traci-bernthal-629ab6a
"Bob Lang, CFE",,,Vice President - Business Intelligence at BrightStar Care,https://www.linkedin.com/in/boblang
Amy Cummings,,,Vice President Marketing and Training at VitaHEAT Medical,https://www.linkedin.com/in/amy-cummings-88b9956
Greg Hylton,,,Vice President Vendor Relations at Medline Industries,https://www.linkedin.com/in/greg-hylton-5825281
Amanda Long,,,Regional Vice President Of Operations at HealthPRO/Heritage,https://www.linkedin.com/in/amanda-long-225b5372
Nanne Finis,,,Vice President Advisory Services at TeleTracking Technologies,https://www.linkedin.com/in/nanne-finis-9aa49229
Michael Groenendaal,,,"Vice President, Executive Compensation at UnitedHealth Group",https://www.linkedin.com/in/michael-groenendaal-b6a8351
Chris Budzinsky,,,Vice president at St. Alexius Medical Center,https://www.linkedin.com/in/chris-budzinsky-898b7b30
Stuart J. Smith,,,Vice President Commercial - Great Midwest Region,https://www.linkedin.com/in/stuart-j-smith-42528212
Jeff Arbuckle,,,Vice President Business Development at Health Navigator,https://www.linkedin.com/in/jeff-arbuckle-a1401547
Melissa Masopust,,,"Vice President Enterprise Solutions at Premier, Inc",https://www.linkedin.com/in/melissa-masopust-1baa238
Brian Uhrinek,,,"Vice President, Market Relationships at Healthstat, Inc.",https://www.linkedin.com/in/brian-uhrinek-6096727
Pamela Mulshine MD,,,Vice President Clinical Operations at Accretive Health,https://www.linkedin.com/in/pamela-mulshine-md-60418173
"Timothy Johnson, DO, MMM",,,Senior Vice President- Pediatrics at Valence Health,https://www.linkedin.com/in/timothy-johnson-do-mmm-4ab94211
Jeri Schweikert,,,"Vice President, Commercial Contracting at Option Care",https://www.linkedin.com/in/jeri-schweikert-858722
Kathy Benn,,,"Vice President, Solutions Development at MedSpeed LLC",https://www.linkedin.com/in/kathy-benn-6938946
Ed Kurley,,,Vice President Field Services at Innovatix / Essensa,https://www.linkedin.com/in/ed-kurley-71a0386
Kathy Mallee,,,"Vice President of Business Development at SleepMed, Inc.",https://www.linkedin.com/in/kathy-mallee-84ba282
Trish Heerlein,,,Vice President Clinical Services at Palos CommunityHospital,https://www.linkedin.com/in/trish-heerlein-35943134
Laura Neiberg,,,Vice President at Advocate Good Samartian Hospital,https://www.linkedin.com/in/laura-neiberg-4820274
Betsy Brentz,,,Vice President - Product Management at Experian Health,https://www.linkedin.com/in/betsy-brentz-b8577b9
Dorothy Berry,,,"Vice President, Clinical Effectiveness at Valence Health",https://www.linkedin.com/in/dorothy-berry-34061514
Bernie Stetz,,,Vice President of Health Services at Molina Healthcare,https://www.linkedin.com/in/bernie-stetz-1003187
"Jamee OBrien MHA, LNHA",,,Vice President of Consulting Operations at Premier Healthcare,https://www.linkedin.com/in/jamee-o-brien-mha-lnha-25467737
Jill Dunn,,,"Vice President, Strategic Accounts at Sharecare, Inc",https://www.linkedin.com/in/jmdunn1
Kurt Froning,,,Vice President Operations Strategies at Cardinal Health,https://www.linkedin.com/in/kurt-froning-31556425
Laura Heywood,,,"Vice President, National Accounts at CorVel Corporation",https://www.linkedin.com/in/laura-heywood-47554414
Laurie Ramsey,,,Vice President of Business Development at AfterShock Technologies,https://www.linkedin.com/in/laurie-ramsey-04004811
Michele Self,,,Vice President of Clinical Reimbursement at Villa Healthcare,https://www.linkedin.com/in/michele-self-bb0704136
Evelyn Schultz,,,Vice President of Internal Operations at Gift of Hope,https://www.linkedin.com/in/evelyn-schultz-8162bb17
Shawn Semedalas,,,Vice President & Senior Consultant at The Nash Group,https://www.linkedin.com/in/shawn-semedalas-63854088
"Patrick Quinn, CPA",,rrent: Presence Health is... to the System Senior VP/CFO.,"System Vice President, Treasurer at Presence Health",https://www.linkedin.com/in/patrick-quinn-cpa-22a03b10
"Karen Maczka-Bishop, MBA",,,Vice President of Clinical Operations Rainbow Hospice,https://www.linkedin.com/in/karen-maczka-bishop-mba-a876527
Jason Keeler,,,Executive Vice President and COO University of Chicago Medicine,https://www.linkedin.com/in/jason-keeler-64b75746
Tayler Stogsdill,,,Vice President of Provider Services at Oak Street Health,https://www.linkedin.com/in/tayler-stogsdill-5a01585
Anupam Goel,,,"Vice President, Clinical Information at Advocate Health Care",https://www.linkedin.com/in/goelanupam
Kevin McInerney,,,Vice President of Personnel Engagement at Legacy Healthcare LLC,https://www.linkedin.com/in/kevin-mcinerney-27600bb3
David Gifford,,,"Vice President Business Development at Strategic Reimbursement, Inc.",https://www.linkedin.com/in/david-gifford-1776841
Benjamin Schoen,,,"Vice President, Market Leader at Molina Healthcare of Illinois",https://www.linkedin.com/in/benjamin-schoen-b1b6966
Shannon Gutierrez,,,Regional Vice President of Operations at Silverado Senior Living,https://www.linkedin.com/in/shannongutierrez1970
Charlie Brown,,,Vice President of Revenue Cycle at University of Chicago Medicine,https://www.linkedin.com/in/charlie-brown-957a2920
Jim Bilger,,,"Vice President, Customer Care at CVS Caremark Corporation",https://www.linkedin.com/in/jim-bilger-9b46702
Mike Nassif,,,"Vice President, Innovation & Pipeline, Chronic Renal at Baxter",https://www.linkedin.com/in/mike-nassif-5a23a65
John Shalaby,,,"Vice President, Continuous Improvement - Stericycle Compliance Services",https://www.linkedin.com/in/john-shalaby-621a1b4
Brian Beinborn,,,Vice President - Epic Practice at Clinical Path Consulting,https://www.linkedin.com/in/beinborn
Katie Koenig,,,"Senior Vice President, Transformation at ATI Physical Therapy",https://www.linkedin.com/in/katie-koenig-6661631
Ann Patrick,,,Senior Vice President Human Resources at Hunt Companies,https://www.linkedin.com/in/ann-patrick-17007b27
Bob Ortiz,,,"Senior Vice President, Physician Office at Medline Industries",https://www.linkedin.com/in/bob-ortiz-9a296524
Dave Szandzik,,,"Vice President, Revenue Cycle at Advocate Health Care",https://www.linkedin.com/in/daveszandzik
Jason Hutton,,,"Vice President , Human Resources at Family Health Network",https://www.linkedin.com/in/jason-hutton-1378206
Darshan Desai,,,Regional Vice President (GM) at Surgical Care Affiliates,https://www.linkedin.com/in/dddesai
Gina Weldy,,,"Vice President, Real Estate at Northwestern Memorial HealthCare",https://www.linkedin.com/in/gina-weldy-5931431
Nicole Bartecki,,,Vice President of Sales and Marketing at Pathway Senior Living,https://www.linkedin.com/in/nicolebartecki
Darryl Lustig,,,Vice President Sales and Distributor Relations at Mortara Instrument,https://www.linkedin.com/in/darryl-lustig-48747914
Daryl Wilkerson,,,Vice President of Support Services at University of Chicago Hospitals,https://www.linkedin.com/in/daryl-wilkerson-a150176
Lori McCauley,,,Sr. Vice President of Sales & Operations at BrightStar Care,https://www.linkedin.com/in/lori-mccauley-64342a26
Shane Dearing,,,"Vice President | National Accounts at Medline Industries, Inc.",https://www.linkedin.com/in/shane-dearing-8b55846
Daniel Merz,,,"Vice President, Information Management at Press Ganey Associates",https://www.linkedin.com/in/daniel-merz-2741322
Katherine VanDenHeuvel,,,Senior Vice President of Operations at Vein Clinics of America,https://www.linkedin.com/in/katherine-vandenheuvel-75660a73
"Seema Kumbhat, M.D.",,,"Senior Vice President, Medical at Fresenius Kabi USA",https://www.linkedin.com/in/seema-kumbhat-m-d-aa17184
Matt McBurnie,,,Vice President of Institutional Advancement at Riverside Medical Center,https://www.linkedin.com/in/matt-mcburnie-274a26a
Judy Andronowitz,,,"Vice President, Business Operations, Centegra Physician Care",https://www.linkedin.com/in/judy-andronowitz-9a691b52
Greg Horner,,,Vice President Operational Excellence at The University of Chicago Medicine,https://www.linkedin.com/in/greg-horner-87393511
Peter Janssen,,,"Vice President, Human Resources at Select Rehabilitation, Inc.",https://www.linkedin.com/in/peter-janssen-0045ab7
Adam Kowalski,,,Vice President of Product Management at Strata Decision Technology,https://www.linkedin.com/in/adam-kowalski-a538742
Ellen A Feinstein,,,"Vice President, Cancer Services at University of Chicago Medicine",https://www.linkedin.com/in/ellen-a-feinstein-b2631b2a
Jennifer Cho,,,Vice President Special Initiatives at Oak Street Health,https://www.linkedin.com/in/jennifer-cho-a256109
"Steve Chrapla, CHFP",,,Vice President Of Business Development at Salud Revenue Partners,https://www.linkedin.com/in/steve-chrapla-chfp-11baa013
John DeNardo,,,"Vice President, Patient Access at Advocate Health Care",https://www.linkedin.com/in/johnvdenardo
Diane Rosenthal,,,"Vice President, National Sales at Imagine Health, Inc.",https://www.linkedin.com/in/diane-rosenthal-1673208
Kathy Peters,,,"Vice President, Strategy and Implementations at Physicians Immediate Care",https://www.linkedin.com/in/kathy-peters-9a33895
Gene Heidt,,,Vice President Corporate Strategy at Laboratory Corporation of America,https://www.linkedin.com/in/gene-heidt-206062
Tyler Bauer,,,"Vice President, Medical Group at NorthShore University HealthSystem",https://www.linkedin.com/in/tyler-bauer-5b82317
Rich Casey,,,"Vice President, Hospital Operations at Northwest Community Healthcare",https://www.linkedin.com/in/rich-casey-49a7726
"Cory Tabachow, FACHE",,,"Vice President, Medical Group at NorthShore University HealthSystem",https://www.linkedin.com/in/cory-tabachow-fache-b71a885
Christiane Shah,,,Vice President Solution Management at AIM Specialty Health,https://www.linkedin.com/in/christiane-shah-b7418911
JD Kirchberg,,,"Vice President, Business Development Accumen / ACL Laboratories",https://www.linkedin.com/in/jd-kirchberg-329a9b
Christopher Jamerson,,,Vice President of Clinical Informatics at Advocate Medical Group,https://www.linkedin.com/in/christopher-jamerson-78158590
Darinka Povrzenic,,,Vice President of Inpatient Services at Fresenius Medical Care,https://www.linkedin.com/in/darinka-povrzenic-71511231
Joshua Anderson,,,Associate Vice President of Operations at Covenant Retirement Communities,https://www.linkedin.com/in/joshua-anderson-b6458621
Sandy Rigley,,,"Vice President, Support Operations at Advocate Health Care",https://www.linkedin.com/in/sandyrigley
Ck Tan,,,Vice President - Sales & Marketing at Supermax Healthcare Inc,https://www.linkedin.com/in/ck-tan-8902a874
"Karen Meyer, RN",,,Vice President Business Development at Schumacher Clinical Partners,https://www.linkedin.com/in/karen-meyer-rn-8589aa1
Mary Katherine White,,,"Executive Vice President, Professional Services at Kaufman Hall",https://www.linkedin.com/in/mary-katherine-white-1740506
Janet Palmaccio,,,Vice President Compensation & Benefits at NorthShore Universtiy HealthSystem,https://www.linkedin.com/in/janet-palmaccio-5a8a206
Bob Browne,,,"Vice President, Physician Services at University HealthSystem Consortium",https://www.linkedin.com/in/bob-browne-4447523
Kelly Cox Watkins,,,"Vice President, Market Development at The Rehabilitation Institute of Chicago",https://www.linkedin.com/in/kelly-cox-watkins-642a8b1a
"Manny Pedre RN, LNHA",,,Vice President of Clinical Development at Providence Life Services,https://www.linkedin.com/in/manny-pedre-rn-lnha-08586a60
Eric Zornow,,,Vice President Finance & Treasury - Centegra Health System,https://www.linkedin.com/in/eric-zornow-8b143013
Barbara Giloth,,,"Vice-President, Program Development at Advocate Health Care",https://www.linkedin.com/in/barbara-giloth-3b44229
Sam Awuah,,,"Vice President, Marketing and Strategy at Lifeline Vascular Access",https://www.linkedin.com/in/sam-awuah-b77191
Nancy Walsh,,,Assistant Vice President AdvantageTrust at HealthTrust Purchasing Group,https://www.linkedin.com/in/nancy-walsh-325b8b12
Jay Ahlman,,,"Vice President, Coding and Reimbursement at American Medical Association",https://www.linkedin.com/in/jay-ahlman-2395416
Natalie Benda,,,"Vice President of Sales and Marketing, Lutheran Life Communities",https://www.linkedin.com/in/natalie-benda-332b2650
Michelle Weaver,,,"Vice President Member Services at Interactive Health, Inc",https://www.linkedin.com/in/michelle-weaver-3a706212
"David Smith, FACHE",,,Vice President of Clinic Operations at St. Margarets Health,https://www.linkedin.com/in/david-smith-fache-18247111
Tom Pater,,,Vice President Finance & CFO at RML Specialty Hospital,https://www.linkedin.com/in/tom-pater-0945199
Jennifer Fuller,,,Vice President of Clinical Reimbursement at Alden Management Services,https://www.linkedin.com/in/jennifer-fuller-7bb22670
Brian Savage,,,Vice President of Business Development at Integra Healthcare Equipment,https://www.linkedin.com/in/brian-savage-aa949839
Jim Hojnacki,,,Vice President of Provider Relations at VNA Health Care,https://www.linkedin.com/in/jim-hojnacki-59054a9
Wayne Aardsma,,,"Vice President, Managed Care at Silver Cross Hospital",https://www.linkedin.com/in/wayne-aardsma-39381a6
Richard Nolden,,,Vice President of Healthcare Strategy at Providence Life Services,https://www.linkedin.com/in/richard-nolden-76b73332
Paula Kudlinski,,,Vice President Business Solutions at Diamond Healthcare Communications,https://www.linkedin.com/in/paula-kudlinski-659a8413
Laura Sak-Castellano,,,"Vice President, Internal Audit at Advocate Health Care",https://www.linkedin.com/in/laura-sak-castellano-36b102116
Martine Aversa,,,Vice President - Member Services at Premier Healthcare Alliance,https://www.linkedin.com/in/martine-aversa-19486a77
Ann Chhabra,,,"Vice President of Financial Services at Alden Management Services, Inc.",https://www.linkedin.com/in/ann-chhabra-4313b248
Sarah Scott,,,"Vice President, National Account Management at CorVel Corporation",https://www.linkedin.com/in/sarah-scott-99818337
"Michael A. Manuel, MBA",,,Vice President of Strategic Development at Rosewood Care Centers,https://www.linkedin.com/in/mikemanuel7
"Jason Burris, MBA",,,"Associate Vice President, Human Resources at AMITA Health",https://www.linkedin.com/in/jburris280
"Charisse Coulombe, MS, MBA, CPHQ",,,"Vice President, Clinical Quality, HRET in partnership with AHA",https://www.linkedin.com/in/charissecoulombe
Terry Chan,,,Vice President of Managed Care at Vanguard Health Systems,https://www.linkedin.com/in/terry-chan-a184b9
Bernard H. Henry,,,Vice President Human Resources at Alverno Clinical Laboratories LLC,https://www.linkedin.com/in/bernard-h-henry-0b09406
Eric Magnussen,,,Senior Vice President of Talent at Cancer Treatment Centers of America\xc2\xae,https://www.linkedin.com/in/eric-magnussen-b333831a
TANYA FAHRENBACH CARLSON,,,Vice President of Marketing and Public Relations at Glen Healthcare Network,https://www.linkedin.com/in/tanyacarlson
Jim White,,,Vice President of Customer Experience at Symphony Post Acute Network,https://www.linkedin.com/in/jtwhite4th
"Lynne Wallace, SPHR",,,"Vice President, Human Resources at Rush University Medical Center",https://www.linkedin.com/in/lynne-wallace-sphr-16840119
Carrie Bastin,,,"Vice President of Business Development at Healthcare Outsourcing Network, L.L.C.",https://www.linkedin.com/in/carriebastin
Angela M. Haggard,,,"Senior Vice President Operations at IlliniCare Health Plan, Inc.",https://www.linkedin.com/in/angelamhaggard
Pradipta Komanduri,,,"Vice President, Clinical Services at Loyola University Health System",https://www.linkedin.com/in/pradipta-komanduri-17a1661
John Diederich,,,Senior Vice President & COO at Rush-Copley Medical Center,https://www.linkedin.com/in/john-diederich-89126714
Elizabeth Rosenberg,,,"Senior Vice President, Strategy at Northwestern Memorial Health Care",https://www.linkedin.com/in/elizabeth-rosenberg-2b184482
Kurt Dierking,,,Vice President of Support Services at Loyola University Health System,https://www.linkedin.com/in/kurt-dierking-526a1b54
Damon Havill,,,"Vice President, Growth and Referral Development at Advocate Health Care",https://www.linkedin.com/in/dhavill
Joe Tikotzky,,,Vice President of Site Management & IT services for Villa Healthcare,https://www.linkedin.com/in/tikotzky
Diane Jones,,,"System Vice President, Healthy Communities at Catholic Health Initiatives",https://www.linkedin.com/in/diane-jones-8798b7126
Diane McKeever,,,"Senior Vice President, Philanthropy at Rush University Medical Center",https://www.linkedin.com/in/diane-mckeever-b088584
Kelly Eiden,,,"Vice President, Medical Group at NorthShore University Health System",https://www.linkedin.com/in/kelly-eiden-80b8a413
Wendy Janulis,,,"Regional Vice President of Operations at Extended Care Clinical, LLC",https://www.linkedin.com/in/wendy-janulis-21992351
Dr. Connie Zak,,,Vice President of Healthcare management at Community Care Alliance of Illinois,https://www.linkedin.com/in/dr-connie-zak-67191b27
John Satalic,,,Vice President and General Counsel at University of Chicago Medical Center,https://www.linkedin.com/in/john-satalic-69574622
mary ann magnifico,,,Vice President Construction and Facilities at Alexian Brothers Medical Center,https://www.linkedin.com/in/mary-ann-magnifico-68018617
"William A. Adair, MD",,,"Vice President, Clinical Transformation at Advocate Christ Medical Center",https://www.linkedin.com/in/william-a-adair-md-4322477
Mary McCahill,,,Vice President Risk Management at Caring Communities Shared Services,https://www.linkedin.com/in/mary-mccahill-5829598a
Dion Richetti,,,"Vice-President for Accreditation and Recognition, Accreditation Council for Continuing Medical Education",https://www.linkedin.com/in/dion-richetti-1256b06
