name,position,company,description,linkedin_url
Leslie Buckner,"Chief of Staff, Sr. Director Customer Success @ Scale",Salesforce,Chief of Staff at Salesforce,https://www.linkedin.com/in/leslie-buckner-363a915
Nano Zegarra,,,Chief Technology Officer at Blue Technologies,https://www.linkedin.com/in/nano-zegarra-a818a55
John Huggler,,,Chief Architect at Herff Jones,https://www.linkedin.com/in/john-huggler-aa9b734
Rajinder H.,Chief Operating Officer - Information Services,City of Indianapolis,Chief Operations Officer,https://www.linkedin.com/in/rajinder-h-246a964
Shane Brennan,,,Chief Architect at Secure-24,https://www.linkedin.com/in/shane-brennan-0a55503
Matthew Cheng,,,Chief Executive Officer at Towel Tracker LLC,https://www.linkedin.com/in/matthew-cheng-79a7192
Nicole Chaika,,,Chief Financial and Operating Officer at Cloudticity,https://www.linkedin.com/in/nicole-chaika-7271249
Connor Young,,,"Chief Operating Officer at VIT Initiative, LLC",https://www.linkedin.com/in/connor-young-6794a37
Robert Sintic,,,"Chief Technical Officer at Dolbey Systems, Inc.",https://www.linkedin.com/in/robert-sintic-b6b30817
Frank Fella,Chief Instructor / Consultant / Owner,The Training Network and Cyber Academy,"Chief Instructor / Consultant / Owner at The Training Network and CyberAcademy, LLC",https://www.linkedin.com/in/frankfella
Matthew Altschul,Chief Operating Officer,"Magnitech Solutions, Inc.",Chief Operating Officer at Magnitech Solutions,https://www.linkedin.com/in/matthew-altschul-a8539410
Paul Johnson,SVP & Chief Product Officer,OEConnection LLC,EVP & Chief Customer Officer at OEConnection LLC,https://www.linkedin.com/in/paul-johnson-62538810
Les Farkas,,,Chief IT Architect at NASA Glenn Research Center,https://www.linkedin.com/in/les-farkas-1a5523a
Scott Andrew Linn,Chief Strategy Officer,WDD Software Solutions,Chief Strategy Officer at WDD Software,https://www.linkedin.com/in/scottandrewlinn
Tony Thorsen,Owner/CMU (Chief Masher Upper),Dev Mashup,Developer III at Availity/Chief Masher Upper at Dev Mashup,https://www.linkedin.com/in/tony-thorsen-0722906
Jennifer Maag,,,Chief Administrative Officer at IntegraTouch,https://www.linkedin.com/in/jennifer-maag-8910745
Jeff Prem,"Chief Architect, Data ONTAP",NetApp,"Chief Architect, Data ONTAP",https://www.linkedin.com/in/jeff-prem-646b982
Rinart Pepa,,,Chief Technology Officer at LaborEdge,https://www.linkedin.com/in/rinart-pepa-3b55061
Matt Hovey,,,"Chief Architect, Global Product Development at General Motors",https://www.linkedin.com/in/matthovey
Jim Glessner,,,"Chairman & Chief Storyteller at TrackAbout, Inc.",https://www.linkedin.com/in/jim-glessner-a3a32
Michael Sayers,,,CEO & Chief Technology Officer at Mechanical Simulation Corporation,https://www.linkedin.com/in/michael-sayers-496a332
Stan Sigman,,,Chief Revenue Officer -EVP Sales at SupplyPro,https://www.linkedin.com/in/stan-sigman-6432911
Todd Kuebel,,,Chief Operating Officer at Techlocity,https://www.linkedin.com/in/toddkuebel
Michael Bogan,Chief Products Officer,CSpring,"Chief Products Officer, Director Technology @ CSpring",https://www.linkedin.com/in/michael-bogan-01682414
Scott Adams,,,Chief Technology Officer at Career Now Brands,https://www.linkedin.com/in/thecodedad
William Catalina,Chief Information Officer,"Ford Business Machines, Inc., Paperless Technologies Inc.",Chief Information Officer,https://www.linkedin.com/in/william-catalina-38168512
"Rosemary Musachio, CPACC",,,Chief Accessibility Officer at Ruh Global,https://www.linkedin.com/in/rosemarymusachio
Joe Mize,Chief Technology Officer,Clinical Architecture,"Chief Technology Officer, Clinical Architecture",https://www.linkedin.com/in/joe-mize-936b333
Jeff Kellick,,,Chief Product Officer at LENSEC,https://www.linkedin.com/in/jkellick
David Nehra,Vice President & Chief Information Officer,MotorCity Casino Hotel,Vice President and Chief Information Officer,https://www.linkedin.com/in/david-nehra-1456561
Jason Keith,,,Chief Technical Officer at Oplogic,https://www.linkedin.com/in/jason-keith-88534a1
Joe Cunnings,DXC Account Chief Technologist,DXC Technology,Account Chief Technologist at DXC Technology,https://www.linkedin.com/in/joecunnings
Doug Baker,,,Chief Software Architect at Mine Vision Systems,https://www.linkedin.com/in/doug-baker-3b5768
Joe Saul,,,"Chief Security Officer at Truven Health Analytics, an IBM Company",https://www.linkedin.com/in/joe-saul-32875
Rachel Donovan,,,Chief Of Staff at Torrent Consulting,https://www.linkedin.com/in/racheldonovan11
Jane Trenaman,,,"Chief Executive Officer at Phoenix Integration, Inc",https://www.linkedin.com/in/janetrenaman
Tom Perring,,,Chief Administrative Officer at Altair Engineering,https://www.linkedin.com/in/tom-perring-6b621810
Margaret Baumgartner,,,Chief Patent and Intellectual Property Counsel at Genesys | Interactive Intelligence,https://www.linkedin.com/in/margaretbaumgartner
Rob Wittenberg,,,Chief Financial Officer at The Federal Metal Company,https://www.linkedin.com/in/rob-wittenberg-9641727
Patrick Hampson,,,"Chairman, Chief Executive Officer at MED3OOO",https://www.linkedin.com/in/patrick-hampson-0b05776
Benson Wright,Chief Technology Strategist,benson.tech,chief technology strategist at benson.tech,https://www.linkedin.com/in/bensonwright
DeWayne Ashcraft,,,"Chief Technology Officer at Premier Data Management, LLC",https://www.linkedin.com/in/dewayneashcraft
Kerry Flynn,Chief Information Officer,University of Michigan Ross School of Business,"Chief Information Officer at Stephen M. Ross School of Business, University of Michigan",https://www.linkedin.com/in/kerry-flynn-73826b2
Thomas December,Chief Executive Officer,"Makware, Inc. www.makware.com",Chief Executive Officer,https://www.linkedin.com/in/thomas-december-b170211
Mark Moody,BU Chief Architect for Ally-Motors Insurance Corporation (MIC),Ally Financial Inc.,BU Chief Architect at Ally-Motors Insurance Corporation (MIC),https://www.linkedin.com/in/markmoodyprofile
Hassan Alzein,Chief Technologist Communication Media and Entertainment,DXC Technology,Chief Technologist at DXC Technology,https://www.linkedin.com/in/hassan-alzein-461647
Jeff Gierlach,Chief Technology Officer,IPD,Chief Technology Officer at Image Process Design,https://www.linkedin.com/in/jeffgierlach
Jenna Wright,Chief Service Officer,IT Indianapolis,Chief Service Officer,https://www.linkedin.com/in/jenna-wright-04289993
Beth Juillerat,,,Chief Information Officer at Ohio Department of Education,https://www.linkedin.com/in/beth-juillerat-271a4229
Issa Yesufu,,,"Chief Counsel, M&A at NCR Corporation",https://www.linkedin.com/in/issa-yesufu-62600120
Jim Olding,,,"Managing Partner, Chief Operating Officer at TERiX Computer Service",https://www.linkedin.com/in/jim-olding-9a09b51
Ben Riggan,,,Chief Executive Officer at Paw Pods LLC,https://www.linkedin.com/in/ben-riggan-26334715
Ron Mercer,Chief Information Officer,Mo,Chief Information Officer at Mortgage Information Services,https://www.linkedin.com/in/ron-mercer-094b879
Sharon McIlwaine,,,Chief Operating Officer at Indigo BioAutomation,https://www.linkedin.com/in/sharon-mcilwaine-a27b496
Bryan Waldorf,Virtual Chief Information Officer,Managed IT Services,Virtual Chief Information Officer,https://www.linkedin.com/in/bryan-waldorf-527a826
Philip Miller,,,Founder & Chief Development Officer at XUP Limited,https://www.linkedin.com/in/philip-miller-7686b06
Joshua Bailey,Managing Director and Chief Auditor,PwC,Managing Director and Chief Auditor at PricewaterhouseCoopers,https://www.linkedin.com/in/joshuarbailey
Tim Cavins,Chief Information Officer,Senex Services Corp.,Chief Information Officer at Senex Services,https://www.linkedin.com/in/tim-cavins-3a806a5
Adam Milgrom,,,Chief Executive Officer at Birdhouse Health,https://www.linkedin.com/in/milgroma
Ari Singer,,,"Co-founder and Chief Technology Officer at TrustiPhi, LLC",https://www.linkedin.com/in/ari-singer-bb21206
Alex Baker,,,Chief Information Officer at Tau Kappa Epsilon Fraternity,https://www.linkedin.com/in/alexanderdbaker
Michelle Ferry,,,"Chief Technology Officer at e-Procurement Services, Inc. (ePS)",https://www.linkedin.com/in/michelle-ferry-7658a410
Kent Schroder,,,Chief Technology Officer at MSD of Warren Township,https://www.linkedin.com/in/kentschroder
Charlie Karam,,,Chief Technology Officer at Motor City Stamping Inc.,https://www.linkedin.com/in/charliekaram
Morella Urbina,"Chief of Staff & Director, Customer Services Organization (CSO) Operations",Dynatrace,"Chief of Staff & Director, CSO Operations at Dynatrace",https://www.linkedin.com/in/morella-urbina-0125ab7
Christopher Kowal,Chief Financial Officer,Member Driven Technologies,Chief Financial Officer of Member Driven Technologies,https://www.linkedin.com/in/cmkowal
Maksym Sherbinin,Chief Software Architect,SCA Technologies,Chief software architect at SCA Technologies,https://www.linkedin.com/in/maksym-sherbinin-6460412
Phil Carbone,Chief Technology Officer & Partner,Virteom LLC,Chief Technology Officer at Virteom,https://www.linkedin.com/in/philcarbone
Rikin Patel,Industry Chief Technologist - Americas Health & Life Sciences and Canada Public Sector,DXC Technology,Industry Chief Technologist at DXC Technology,https://www.linkedin.com/in/rikin-patel-7a748b1
Justin Sims,,,Chief Technology Officer at 216digital,https://www.linkedin.com/in/justin-sims-b3623699
Eric Kachelmeyer,,,"Chief Technology Officer at DataVoke, Inc.",https://www.linkedin.com/in/eric-kachelmeyer-4474198a
Michael Shaw,,,Chief Management Officer at Illumination Works,https://www.linkedin.com/in/shawmj
Andrew Bricker,Chief Technology Officer,BillpayConnect.Com,Chief Information Officer,https://www.linkedin.com/in/andybricker
Mary Doyle,Chief Information Officer,Community Care,Chief Information Officer,https://www.linkedin.com/in/mary-doyle-5916999
Lisa Schutte,,,Chief Technology Officer at JOOL Health,https://www.linkedin.com/in/lisamschutte
Ian Bryant,,,Chief Zen Officer at ZenArray,https://www.linkedin.com/in/ianbryant
"RaMona D. Benson, B.A., M.P.A.",,,Acting Chief Information Officer at Cleveland Municipal Court,https://www.linkedin.com/in/ramonabenson
Janet Amos Pribanic,Chief Operating Officer,John Daniel Associates,"Chief Operating Officer, John Daniel Associates",https://www.linkedin.com/in/janet-amos-pribanic-129b966
Harold Lasenby,Chief Executive Officer- Manager Member,Infinite Technologies LLC,Chief Executive Officer,https://www.linkedin.com/in/harold-lasenby-a884776
Daniel Garcia,,,Chief Technology Officer at Bellefield,https://www.linkedin.com/in/danielgarciasanchez
Dave Conover,Chief Technologist for Mechanical Products,"ANSYS, Inc.","Chief Technologist at ANSYS, Inc.",https://www.linkedin.com/in/dave-conover-4b48a5
Matthew Marcinik,,,"Chief Technology Officer at TowerMetriX, Inc.",https://www.linkedin.com/in/matthew-marcinik-185963aa
Christian Ballmer,Chief Of Staff,Epiphany Management Group,Chief of Staff at Epiphany Management Group,https://www.linkedin.com/in/christianballmer
Hossein Karimy,Chief Technology Officer (CTO),EZ Software Solutions LLC,Chief Technology Officer @ EZ Software Solutions LLC,https://www.linkedin.com/in/hosseinkarimy
David Castaldo,,,"President & Chief Executive Officer at MOSAIX Software, Inc.",https://www.linkedin.com/in/david-castaldo-0802a646
Allison Felix,"SVP, Chief of Staff Platform Engineering",PNC,"SVP, Chief of Staff, Platform Engineering",https://www.linkedin.com/in/allison-felix-a93b6a3a
Xiaolong Shen,Chief Technology Officer,MoGuiJi Ltd Co.,Chief Technology Officer at Next Direction,https://www.linkedin.com/in/xiaolong-shen-46298936
Brandon Reeves,Technical Lead/ Chief Front End Developer,Lyons Consulting Group,Technical Lead/Chief Front End Developer at Lyons Consulting Group,https://www.linkedin.com/in/reevesbrandon
Dan Doman,Chief Legal and Privacy Officer,RouteOne,"Chief Legal and Privacy Officer, RouteOne LLC",https://www.linkedin.com/in/dan-doman-65b37610
Ron Galle,,,Chief Financial Officer at Brebeuf Jesuit Preparatory School,https://www.linkedin.com/in/ron-galle-1548378
David Payne,Chief Technology Officer,Creative Solutions Consulting Inc,Chief Technology Officer at CSCI Consulting,https://www.linkedin.com/in/david-payne-53a9b56
Jen Roessler,Chief Operating Officer,Lauzon Group,Chief Operating Officer at Roessler Consulting,https://www.linkedin.com/in/jenroessler
Jeremy Davidson,,,Chief Architect at Hewlett Packard Enterprise,https://www.linkedin.com/in/jeremydavidson1
"Daniel Todd, CAE",Chief Information Officer,MICPA,Chief Information Officer (CIO),https://www.linkedin.com/in/invictusx
Dennis Whalen,,,"Chief Technology Officer at LeaseCount, Inc.",https://www.linkedin.com/in/dennis-whalen-2a81a05
Dean Reineke,Chief Support Officer,META Solutions (Metropolitan Educational Technology Association),Chief Support Officer at META Solutions,https://www.linkedin.com/in/deanreineke
Scott Trudeau,,,Chief Technology Officer at Listings Project,https://www.linkedin.com/in/sstrudeau
Michael Kliegl,,,Chief Technology Officer at RazorEdge,https://www.linkedin.com/in/michael-kliegl-771217
Paula Moser,,,Chief Administrative Officer and VP of Finance at Moser Consulting,https://www.linkedin.com/in/paula-moser-478353b9
Denise Starr,,,Chief Administrative Officer at Compuware,https://www.linkedin.com/in/denise-starr-2b440748
Shaunna Ford,,,Chief Information Officer at U.S. Department of Veterans Affairs,https://www.linkedin.com/in/shaunna-ford-10781943
Jayantha Ediriwickrema,,,Chief Scientist at Skycision,https://www.linkedin.com/in/ejaya
Adil Rehan,Chief Technologist / Cloud & Transformation Service Solutions Lead,Hewlett-Packard Enterprise,Chief Technologist,https://www.linkedin.com/in/adil-rehan-07010612
Abe Mathews,,,Chief Technology Officer at Symplast LLC,https://www.linkedin.com/in/abe-mathews-32a7a710
Ray Andrick,,,"Chief Technology Officer at ChemADVISOR, Inc.",https://www.linkedin.com/in/rayandrick
Ryan Gould,Chief Engineer of Technology,KSM Consulting,Chief Engineer of Technology KSM Consulting,https://www.linkedin.com/in/ryan-t-gould
Ben Olson,,,"Chief Technology Officer at Essium, LLC",https://www.linkedin.com/in/ben-olson
Evan Davis,Chief Technology Officer,Talentrackr Technologies Pvt. Ltd.,Chief Technology Officer at Talentrackr,https://www.linkedin.com/in/evan-davis-a460656
Andy Ingraham Dwyer,,,Chief Information Officer at The State Library of Ohio,https://www.linkedin.com/in/insouciant
Mike Howell,,,Chief Technology Officer at Xcentric Mold & Engineering,https://www.linkedin.com/in/mike-howell-2991753
Fred Burnette,,,Chief Product Officer at Grant Street Group,https://www.linkedin.com/in/fred-burnette-5b6a172
Greg Veal,,,"Chief Pedaler at Ride for Diabetes, Inc.",https://www.linkedin.com/in/gregveal
Michael G. Ross,"Chief Operating Officer, CISSP","Praetorian Secure, LLC","Chief Operating Officer (COO), CISSP, PCI QSA at PRAETORIAN SECURE, LLC",https://www.linkedin.com/in/michael-g-ross-91aa361
Aaron Shepler,,,"Chief Technology Officer at First Look Appraisals, LLC",https://www.linkedin.com/in/aaronshepler
Shaun Becker,,,Chief Architect at Portal Architects,https://www.linkedin.com/in/shaunbecker
Chad Trownson,,,"Chief Compliance Officer at Etactics, Inc.",https://www.linkedin.com/in/chadtrownson
Andy Johnson,Founder and Chief Data Geek,"The Data Hound, LLC","Founder and Chief Data Geek @ The Data Hound, LLC",https://www.linkedin.com/in/andy-johnson-72955b23
Matt Weaver,,,Chief Business Technology Strategist at Agile Business Systems,https://www.linkedin.com/in/matthew-j-weaver
Jason King,,,Chief Operating Officer at Questeq,https://www.linkedin.com/in/jason-king-64a6341a
Alan Stein,,,Chief Technology Officer at Wilke Global,https://www.linkedin.com/in/steinalan
